soil,land,road,water,elec,area,elevation,discharge,schools,hospitals,hotels,flood_risk,env_risk,access_risk,infra_risk,overall_risk,suitability,btype
Sandy,Residential,5.822865904096539,0,1,10447.832003020958,1097.4900288840329,3769.9170511258317,2,1,1,54.544283523975864,25,90.29522349317243,45,56.66430510668466,43.33569489331534,Individual House
Red Soil,Residential,19.550045742432296,1,0,2147.6355070656127,705.5094219389731,2370.045108738312,4,2,0,55.112488564391924,20,67.4165904292795,45,50.39351860485705,49.60648139514295,Individual House
Loamy,Residential,33.27169507117282,0,0,12530.334368456002,1062.9460469564751,4493.1787733638785,4,2,3,53.682076232206796,15,44.54717488137862,85,53.425520401617035,46.574479598382965,Individual House
Loamy,Residential,36.52320863896851,0,1,16358.201579509725,624.3295211364405,3987.1641082688006,0,0,0,52.86919784025787,15,39.12798560171915,45,41.78621564452004,58.21378435547996,School
Red Soil,Residential,55.9163431180418,0,0,15231.153030721085,1334.6034037558577,4507.348306535476,4,1,0,46.02091422048955,20,6.806094803263662,85,42.058843677987255,57.941156322012745,Individual House
Sandy,Commercial,40.49400927878343,0,0,4856.418869119483,1475.2804615841019,1071.2392447103668,1,1,3,27.301282574511482,25,32.50998453536094,85,42.68294503491926,57.31705496508074,Shopping Complex
Clayey,Residential,27.810469139149657,0,1,17383.558061530017,1004.7637630539175,3340.75216058104,1,2,2,65.04738271521259,30,53.64921810141724,45,51.92888847567872,48.07111152432128,Individual House
Black Cotton,Commercial,56.16931474231873,1,1,7508.301147527667,1295.7188358543283,3692.3170404082002,3,1,0,63.95767131442032,40,6.384475429468779,10,32.4813038174143,67.5186961825857,Shopping Complex
Sandy,Industrial,48.168564086328686,0,0,18983.659187546884,761.899900758094,3712.0713264129686,4,0,2,43.95785897841783,25,19.71905985611886,85,45.31501560647595,54.68498439352405,Factory
Rocky,Agricultural,16.00049066120112,0,1,2363.2113202885607,1401.931260530862,2520.002252336688,3,0,2,49.99987733469972,55,73.3325155646648,45,55.3330859583111,44.6669140416889,Individual House
Red Soil,Residential,12.196329874185087,0,1,10237.965081877011,1247.379728509242,56.252611739762706,2,0,2,18.07596976624898,20,79.67278354302485,45,40.49478530394336,59.50521469605664,Individual House
Black Cotton,Agricultural,42.169639965850315,0,0,12345.363166373434,1487.6678576490588,1307.1539193453746,2,2,3,53.60066839544491,40,29.717266723582796,85,53.439550619301414,46.560449380698586,Individual House
Loamy,Commercial,35.79357410673411,0,0,5705.351871017489,934.6406029916708,1616.5043750219054,0,0,2,45.38169397375458,15,40.344043155443146,85,49.46960367967489,50.53039632032511,Hospital/Clinic
Clayey,Industrial,48.43204875860156,1,0,15656.223585684327,1168.8101104023428,4260.183086408808,0,2,0,59.89198781034961,30,19.27991873566407,45,41.53217541753838,58.46782458246162,Factory
Rocky,Industrial,45.634277754327755,0,0,12911.017916403624,814.3022099673202,4204.429085521101,4,2,2,42.591430561418065,55,23.942870409453747,85,50.39271829885976,49.60728170114024,Factory
Loamy,Industrial,39.38663436216333,1,0,1344.0793084711554,388.6801564071343,523.4005201889164,4,0,1,29.300542428809436,15,34.35560939639444,45,32.344092199181915,67.65590780081808,Factory
Red Soil,Agricultural,59.25101943958907,0,0,12559.003223228481,532.1327566946366,4749.179408856287,3,2,1,45.18724514010273,20,1.2483009340182036,85,40.37761103254051,59.62238896745949,Individual House
Black Cotton,Commercial,34.34743515607248,0,1,10338.086453950482,1341.0081220969741,912.2874332574548,3,2,1,47.65888987613097,40,42.75427473987921,45,44.619180141615644,55.380819858384356,Shopping Complex
Red Soil,Residential,11.22081660759459,1,1,4724.554832366646,83.92191989793085,2071.7972565046057,4,0,2,82.1594806542255,20,81.29863898734234,10,54.58047797581451,45.41952202418549,Individual House
Black Cotton,Residential,50.555046064879356,0,1,19919.216314131063,887.2198291116123,1075.784830553777,4,0,0,46.8769350948557,40,15.741589891867733,45,37.59232475616643,62.40767524383357,Individual House
Sandy,Commercial,18.851934929013993,0,0,18046.081701724685,558.726048756163,4301.662344146787,0,2,0,51.2870162677465,25,68.58010845164334,85,60.09548280662211,39.90451719337789,Shopping Complex
Clayey,Agricultural,47.75161814791551,1,0,6557.646205552206,580.0388070083335,3747.0101592965593,0,2,2,60.06209546302112,30,20.41396975347415,45,41.87522585042593,58.12477414957407,Individual House
Sandy,Residential,57.64089028000283,0,0,11280.34749517371,1326.856809620651,1767.6440344390198,0,1,2,36.94265811877969,25,3.9318495333286307,85,38.91289272490505,61.08710727509495,School
Sandy,Commercial,43.32375326803877,1,0,7013.540658295524,1280.73356181934,3409.3931301302773,4,0,3,45.1690616829903,25,27.793744553268724,45,37.757607727363784,62.242392272636216,Hospital/Clinic
Red Soil,Residential,37.78165885223906,1,0,15734.419281085484,898.263563358703,921.8344208577117,3,1,2,28.991273704094468,20,37.030568579601564,45,33.65458794133345,66.34541205866654,Individual House
Clayey,Industrial,30.321239662127233,1,1,18676.297230732645,409.3782711065009,1911.4854618800082,1,2,1,68.0867030556783,30,49.46460056312127,10,43.196496210267725,56.803503789732275,Factory
Black Cotton,Residential,25.042542629747178,0,0,7817.743531373288,713.1845192430361,1885.537941690541,1,1,3,69.45012317637402,40,58.262428950421366,85,66.12315034933624,33.87684965066376,Individual House
Black Cotton,Agricultural,24.415261303450993,0,1,16306.100733728921,612.440090683824,1189.6834086069891,3,2,3,55.689852846277034,40,59.30789782758168,45,51.56842295309238,48.43157704690762,Individual House
Rocky,Commercial,40.00049881402748,1,0,10469.743311550892,530.427043803743,4381.560247914413,3,1,2,43.99987529649313,55,33.33250197662086,45,43.23308184792781,56.76691815207219,Shopping Complex
Loamy,Agricultural,46.32002143157602,0,1,8534.99266491997,154.17836783594464,3394.228677395631,3,2,2,71.16929257194931,15,22.799964280706632,45,44.10924347035892,55.89075652964108,Individual House
Rocky,Commercial,42.31843882164279,1,1,18830.015189876627,814.6708300729805,1399.6965528189965,0,2,3,31.41432135096923,55,29.46926863059535,10,29.11232963048807,70.88767036951194,Shopping Complex
Rocky,Industrial,15.91255556564595,0,1,10697.689085661597,452.74694681172537,1210.6038031451865,2,2,3,37.069120362788716,55,73.47907405725675,45,50.84396064129024,49.15603935870976,Factory
Black Cotton,Commercial,32.16929490789202,1,1,9880.799504891833,991.2119143912927,89.76735499619525,4,0,3,31.7530233729509,40,46.38450848684664,10,31.209685302244473,68.79031469775552,Hospital/Clinic
Red Soil,Residential,48.54020397006846,0,1,13776.253637284519,478.80590373829614,1732.9112689617732,0,2,3,43.79482016242058,20,19.099660049885898,45,34.35310206931867,65.64689793068132,School
Sandy,Residential,31.163724300398094,1,1,5963.449819347404,646.7452397022026,2633.856416576591,1,0,3,48.20906892490048,25,48.0604594993365,10,35.13828899854929,64.86171100145071,Apartment
Sandy,Industrial,34.51428038545216,0,1,7171.0645449779995,78.5405612916113,1388.5547095418822,4,2,0,60.430090416977926,25,42.47619935757974,45,46.769581485337206,53.230418514662794,Factory
Sandy,Commercial,47.412482649395216,1,0,18708.87088853383,1488.8071048582165,3502.29138214885,3,1,3,44.1468793376512,25,20.979195584341298,45,35.696206664263244,64.30379333573676,Shopping Complex
Clayey,Industrial,41.369591844580036,0,0,13892.067063301905,761.4155749127638,2058.7476450563313,1,2,3,61.65760203885499,30,31.05068025903327,85,55.092830778357566,44.907169221642434,Factory
Black Cotton,Residential,27.513970648531593,1,1,16706.105807649106,36.35639124625922,1581.5891850533392,3,2,0,90.57190756415832,40,54.14338225244734,10,53.73601321056725,46.26398678943275,Individual House
Red Soil,Agricultural,54.24769911568204,0,0,6151.123476773163,811.8459881417161,4695.288293951656,3,1,1,46.43807522107949,20,9.58716814052994,85,42.900118362510305,57.099881637489695,Individual House
Clayey,Industrial,13.941188776491323,0,0,11332.013608667568,1305.5309989584746,1314.0043864406953,3,2,1,54.794790534691074,30,76.76468537251446,85,64.11934803027049,35.88065196972951,Factory
Loamy,Agricultural,59.75340467246786,1,1,19456.529072800466,1158.828201399304,1991.2881004832816,4,2,1,46.887410841548665,15,0.4109922125535803,10,21.263341847680426,78.73665815231958,Individual House
Red Soil,Agricultural,11.536891816193046,0,0,7055.374081536134,1051.3600261941813,1911.4539426038596,1,2,1,55.344855898028925,20,80.77184697301159,85,63.813661307563024,36.186338692436976,Individual House
Rocky,Commercial,5.82224841073314,0,1,4049.0530500237955,209.19698189855234,1205.9917283562415,1,1,2,54.1124535505284,55,90.29625264877811,45,61.013421904879465,38.986578095120535,Shopping Complex
Red Soil,Industrial,53.95103956318206,0,0,10706.834156268616,986.6056184812086,1087.3836990520836,3,2,2,28.259914090246156,20,10.081600728029912,85,36.661370113593634,63.338629886406366,Factory
Red Soil,Agricultural,18.472442960127587,0,1,8368.600685772648,1149.4475670183904,1511.900094067018,0,0,3,45.619891141308464,20,69.21259506645401,45,47.52011066607147,52.47988933392853,Individual House
Sandy,Agricultural,45.133479509569646,1,0,4031.967422947557,858.6285959482449,4321.180849655904,2,0,3,44.71663012260759,25,24.777534150717244,45,36.84520408059197,63.15479591940803,Individual House
Red Soil,Commercial,49.60584562126381,0,1,17882.47627136399,1339.1235067805274,3835.4144361464528,0,0,1,47.598538594684044,20,17.323590631226978,45,35.24038616594616,64.75961383405384,Hospital/Clinic
Rocky,Commercial,52.244251506766425,0,0,19823.754300521778,415.48467267732815,3404.997570800261,4,0,1,46.009856762668704,55,12.926247488722638,85,48.835011739114705,51.164988260885295,Hospital/Clinic
Rocky,Residential,59.53768296152917,1,0,11803.061433109957,363.21704960887587,2285.514963212467,2,1,0,47.32255628308515,55,0.7705283974513861,45,36.255526798442645,63.744473201557355,Individual House
Black Cotton,Agricultural,21.17218405219995,0,0,15718.858599095625,1304.354617413969,2538.769923163017,0,2,0,72.70695398695001,40,64.71302657966675,85,68.87569054034918,31.124309459650817,Individual House
Red Soil,Residential,44.06338380599925,1,1,17321.72902137969,938.0973644871787,1335.6942274673017,1,0,0,35.69803859784622,20,26.561026990001253,10,24.63457025674649,75.36542974325351,Apartment
Sandy,Agricultural,11.346992205445552,0,1,14318.658114414711,2.170830781498989,371.57956917958813,0,2,1,50.46459348534044,25,81.08834632425742,45,52.9346943009335,47.0653056990665,Individual House
Red Soil,Residential,27.374511024626717,1,0,1838.964933122893,529.6971127665788,1655.2027836024113,3,2,0,46.26042791589155,20,54.37581495895547,45,44.035103510300914,55.964896489699086,Individual House
Loamy,Commercial,51.63844313219247,0,0,3995.050402619538,1286.7839787220116,2477.9187799618308,4,1,3,49.090389216951884,15,13.935928113012551,85,44.1656182541863,55.8343817458137,Shopping Complex
Loamy,Industrial,25.22119253325096,1,1,2348.794631876343,40.979267462614935,286.5652325966622,0,2,1,48.96725047086361,15,57.9646791112484,10,36.37970744261436,63.62029255738564,Factory
Sandy,Commercial,37.510245929458776,1,0,1187.7125261990745,4.871892392263321,441.16651028553224,0,0,2,45.15345517981015,25,37.48292345090204,45,40.174440175659065,59.825559824340935,Shopping Complex
Black Cotton,Residential,32.70753940485487,1,0,6813.9317663874945,421.88893578769466,1315.1261644228362,2,0,1,60.81230228998133,40,45.487434325241885,45,49.90616438280394,50.09383561719606,Individual House
Black Cotton,Residential,40.527334211162476,0,1,8454.763249149635,1371.0000555139168,1835.401867963808,3,1,2,64.57620380648554,40,32.45444298139587,45,47.96528207761891,52.03471792238109,Individual House
Rocky,Industrial,58.50919141632322,1,1,5579.5649143825885,1352.2163722050245,1966.584055593526,2,0,2,38.704383257789715,55,2.484680972794635,10,24.917704383425058,75.08229561657494,Factory
Rocky,Agricultural,8.065453957577116,0,0,2227.4883136400977,778.1429187022619,589.4303314400256,4,0,1,23.772243139406235,55,86.55757673737148,85,59.45967928313505,40.54032071686495,Individual House
Clayey,Residential,36.567883462589634,1,1,11067.398725896874,829.8553067094339,1129.106772673944,4,1,0,45.440164587831475,30,39.05352756235061,10,32.66743949632867,67.33256050367133,Apartment
Sandy,Residential,52.46658285876566,1,0,6193.067079185691,498.01201697578324,1308.2362603180436,3,1,3,29.167358473122462,25,12.555695235390559,45,28.3474992744405,71.65250072555949,Individual House
Red Soil,Residential,31.47604914616351,1,0,16124.705942407683,365.6049930417148,338.174381006231,2,0,1,26.95817575108085,20,47.539918089727486,45,35.570341035310165,64.42965896468984,Individual House
Sandy,Industrial,9.318995226786505,0,1,1152.9998108803427,1222.8327813181772,1630.4985029484865,3,1,0,46.2802212522731,25,84.46834128868916,45,52.31516276046787,47.68483723953213,Factory
Clayey,Commercial,35.8296643829224,0,0,17008.013974464593,159.44229074946213,361.1078637775361,2,1,2,50.69820373485239,30,40.28389269512933,85,53.56534448098067,46.43465551901933,Shopping Complex
Rocky,Residential,23.264063995310124,1,1,19140.319899973183,731.0315563179537,3517.2892155483505,1,0,2,48.18398400117247,55,61.22656000781646,10,42.92103440236448,57.07896559763552,Apartment
Sandy,Industrial,13.521798193586475,1,1,14606.566199917821,951.5958892456267,1930.2388327865522,3,0,2,51.224327107334425,25,77.46366967735588,10,43.54443190690601,56.45556809309399,Factory
Sandy,Residential,51.69689823059102,1,0,14939.237239988764,155.52043555654382,1633.7619468918735,4,1,2,56.41978824679709,25,13.83850294901498,45,38.20655162363273,61.79344837636727,Individual House
Rocky,Agricultural,33.687973214511686,1,1,18737.68392045193,779.4106432085192,632.6108575180344,2,2,1,18.23022384673277,55,43.853377975813856,10,28.093922840309933,71.90607715969007,Individual House
Clayey,Industrial,56.330202680848664,1,0,4972.354420706633,866.2819318686647,1132.518277224479,1,2,3,40.56781487427742,30,6.116328865252228,45,31.477817422310153,68.52218257768985,Factory
Rocky,Residential,49.3309077531688,1,1,19896.745795962957,1113.7440907610473,1163.526044695618,4,0,2,24.93779395562016,55,17.781820411385326,10,23.923682987313388,76.07631701268662,Apartment
Black Cotton,Industrial,43.11344865755171,1,0,15696.142864192296,352.2540737212993,4926.021074366515,2,0,0,76.08639341233412,40,28.144252237413824,45,50.9163007536704,49.0836992463296,Factory
Red Soil,Residential,5.276402685092156,1,1,14804.84345822808,439.99125493613747,4176.746897542466,1,2,0,62.28142403255871,20,91.2059955248464,10,50.09999729260715,49.90000270739285,Individual House
Rocky,Commercial,28.530290115103746,0,0,7860.721000910562,854.2817199495502,76.31145816715812,4,1,3,8.393656634567225,55,52.44951647482709,85,45.550158940805304,54.449841059194696,Shopping Complex
Clayey,Residential,15.861745490861777,1,0,11369.7722227066,1474.6896149724212,3084.1829538423985,4,2,3,68.03456362728456,30,73.56375751523038,45,57.953036648357184,42.046963351642816,Individual House
Loamy,Industrial,55.093885107687726,0,1,13424.437977193593,326.23977423017163,1279.5504821096188,1,2,3,44.243151911460146,15,8.1768581538538,45,31.029317707474497,68.97068229252551,Factory
Black Cotton,Agricultural,14.602119157199814,1,0,12786.514365027102,1478.855740685196,521.8846440979213,4,0,2,44.787163092658474,40,75.66313473800031,45,51.84129076693054,48.15870923306946,Individual House
Loamy,Agricultural,20.733302841260702,0,0,14394.708131074034,1071.513799581722,3527.9988155987735,2,1,1,56.816674289684826,15,65.44449526456549,85,59.746959817531064,40.253040182468936,Individual House
Rocky,Agricultural,33.42602222539745,0,0,2565.253042489802,1239.1231044450349,658.0277473417461,2,2,2,18.80404939048556,55,44.289962957670916,85,47.15390802608768,52.84609197391232,Individual House
Black Cotton,Residential,19.48499904489436,1,0,7757.320223802239,134.46190235450882,2218.7038976486783,4,1,2,95.06103609750588,40,67.52500159184274,45,67.40261303208774,32.59738696791226,Individual House
Red Soil,Commercial,16.542557250351663,0,0,9246.000315314066,450.6302811459484,3160.8258241996214,0,0,0,58.82654381865518,20,72.4290712494139,85,62.94655814888279,37.05344185111721,Shopping Complex
Rocky,Residential,37.950462880651386,0,0,5951.956659624363,86.60441947647158,2772.4737807749434,1,2,1,69.31611911124885,55,36.74922853224769,85,62.94794882199902,37.05205117800098,Individual House
